"dataset","preprocess","labels","method","ar","r","fm","afm","mi","nmi","ami"
"graves/dense","robuststd","labels0","Genie_g0.1:M25",0.6222856424402444,0.8111055276381909,0.8144811690180798,0.6225862206122267,0.41395384942892205,0.6069351387610009,0.6054773910106629
"graves/dense","robuststd","labels0","Genie_g0.3:M25",0.6222856424402444,0.8111055276381909,0.8144811690180798,0.6225862206122267,0.41395384942892205,0.6069351387610009,0.6054773910106629
"graves/dense","robuststd","labels0","Genie_g0.5:M25",0.6222856424402444,0.8111055276381909,0.8144811690180798,0.6225862206122267,0.41395384942892205,0.6069351387610009,0.6054773910106629
"graves/dense","robuststd","labels0","Genie_g0.7:M25",0.6222856424402444,0.8111055276381909,0.8144811690180798,0.6225862206122267,0.41395384942892205,0.6069351387610009,0.6054773910106629
"graves/dense","robuststd","labels0","Genie_g1.0:M25",0.6222856424402444,0.8111055276381909,0.8144811690180798,0.6225862206122267,0.41395384942892205,0.6069351387610009,0.6054773910106629
"graves/dense","robuststd","labels0","Genie_g0.1:M15",0.8830142482257899,0.9415075376884422,0.9413203645373472,0.8830171473738209,0.577862337751437,0.8347636587075121,0.8341601851561745
"graves/dense","robuststd","labels0","Genie_g0.3:M15",0.8830142482257899,0.9415075376884422,0.9413203645373472,0.8830171473738209,0.577862337751437,0.8347636587075121,0.8341601851561745
"graves/dense","robuststd","labels0","Genie_g0.5:M15",0.8830142482257899,0.9415075376884422,0.9413203645373472,0.8830171473738209,0.577862337751437,0.8347636587075121,0.8341601851561745
"graves/dense","robuststd","labels0","Genie_g0.7:M15",0.8830142482257899,0.9415075376884422,0.9413203645373472,0.8830171473738209,0.577862337751437,0.8347636587075121,0.8341601851561745
"graves/dense","robuststd","labels0","Genie_g1.0:M15",0.8830142482257899,0.9415075376884422,0.9413203645373472,0.8830171473738209,0.577862337751437,0.8347636587075121,0.8341601851561745
"graves/dense","robuststd","labels0","Genie_g0.1:M9",0.9212046771339222,0.9606030150753769,0.9604363243777287,0.9212052751802662,0.6083748932228749,0.8782063702756282,0.8777618892194929
"graves/dense","robuststd","labels0","Genie_g0.3:M9",0.9212046771339222,0.9606030150753769,0.9604363243777287,0.9212052751802662,0.6083748932228749,0.8782063702756282,0.8777618892194929
"graves/dense","robuststd","labels0","Genie_g0.5:M9",0.9212046771339222,0.9606030150753769,0.9604363243777287,0.9212052751802662,0.6083748932228749,0.8782063702756282,0.8777618892194929
"graves/dense","robuststd","labels0","Genie_g0.7:M9",0.9212046771339222,0.9606030150753769,0.9604363243777287,0.9212052751802662,0.6083748932228749,0.8782063702756282,0.8777618892194929
"graves/dense","robuststd","labels0","Genie_g1.0:M9",0.9212046771339222,0.9606030150753769,0.9604363243777287,0.9212052751802662,0.6083748932228749,0.8782063702756282,0.8777618892194929
"graves/dense","robuststd","labels0","Genie_g0.1:M5",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.3:M5",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.5:M5",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.7:M5",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g1.0:M5",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.1:M3",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.3:M3",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.5:M3",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.7:M3",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g1.0:M3",0.0006031942149654349,0.49793969849246233,0.6949934391698094,0.0007144652407051312,0.010511425321212978,0.027265941786516073,0.019026260228877327
"graves/dense","robuststd","labels0","Genie_g0.1:M1",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.3:M1",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.5:M1",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g0.7:M1",0.9602000804038779,0.9801005025125629,0.980004059577927,0.960200119387828,0.6439276105846121,0.9291252238549074,0.9288666847637886
"graves/dense","robuststd","labels0","Genie_g1.0:M1",0.0006031942149654349,0.49793969849246233,0.6949934391698094,0.0007144652407051312,0.010511425321212978,0.027265941786516073,0.019026260228877327
