"dataset","preprocess","labels","method","ar","r","fm","afm","mi","nmi","ami"
"uci/ecoli","std","labels0","Genie_g0.1:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","Genie_g0.3:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","Genie_g0.5:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","Genie_g0.7:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","Genie_g1.0:M25",0.05240485933472701,0.3561656005685857,0.526688719660275,0.07123830044550236,0.11393709282083023,0.1237327116431485,0.07735051630036956
"uci/ecoli","std","labels0","GIc_A5_TC3:M25",0.3319394399121758,0.6730810234541578,0.585194356680405,0.3529867577722848,0.5258419451382501,0.41543349161744,0.3885974287392947
"uci/ecoli","std","labels0","GIc_A5_TC11:M25",0.3319394399121758,0.6730810234541578,0.585194356680405,0.3529867577722848,0.5258419451382501,0.41543349161744,0.3885974287392947
"uci/ecoli","std","labels0","GIc_A1_TC3:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","GIc_A1_TC11:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","GIc_A0_TC3:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","GIc_A0_TC11:M25",0.3544045777765842,0.6659737029140014,0.6216932986348794,0.3886945576804138,0.47137393198168215,0.39818860400936135,0.3706525516611162
"uci/ecoli","std","labels0","GIc_A0_TC0:M25",0.29639871284352537,0.7533759772565742,0.4563497192716212,0.30538204669596875,0.7477690927420213,0.44826988239682514,0.42459618367551855
"uci/ecoli","std","labels0","Genie_g0.1:M15",0.5605076696124075,0.7999111584932481,0.7166735316222959,0.5772396173319289,0.7346021358780346,0.5511223131205483,0.5309215231203505
"uci/ecoli","std","labels0","Genie_g0.3:M15",0.5605076696124075,0.7999111584932481,0.7166735316222959,0.5772396173319289,0.7346021358780346,0.5511223131205483,0.5309215231203505
"uci/ecoli","std","labels0","Genie_g0.5:M15",0.5605076696124075,0.7999111584932481,0.7166735316222959,0.5772396173319289,0.7346021358780346,0.5511223131205483,0.5309215231203505
"uci/ecoli","std","labels0","Genie_g0.7:M15",0.46056621065960474,0.7310234541577825,0.6797886853707541,0.49461425114409147,0.6212616953579433,0.5102286943737394,0.48786475311753286
"uci/ecoli","std","labels0","Genie_g1.0:M15",0.07732669466367617,0.3777718550106609,0.5408428881255967,0.10436132992402995,0.1707801213075815,0.18325848480797582,0.14084869314451784
"uci/ecoli","std","labels0","GIc_A5_TC3:M15",0.5279032342209422,0.7908137882018479,0.6856676330750767,0.5385659590691678,0.7149865212991292,0.5295616593927096,0.5091586609057894
"uci/ecoli","std","labels0","GIc_A5_TC11:M15",0.5279032342209422,0.7908137882018479,0.6856676330750767,0.5385659590691678,0.7149865212991292,0.5295616593927096,0.5091586609057894
"uci/ecoli","std","labels0","GIc_A1_TC3:M15",0.5605076696124075,0.7999111584932481,0.7166735316222959,0.5772396173319289,0.7346021358780346,0.5511223131205483,0.5309215231203505
"uci/ecoli","std","labels0","GIc_A1_TC11:M15",0.5561810717141954,0.797636815920398,0.7141661427049484,0.5731093167072063,0.7065285520474214,0.5336279218045794,0.5129278084099781
"uci/ecoli","std","labels0","GIc_A0_TC3:M15",0.5605076696124075,0.7999111584932481,0.7166735316222959,0.5772396173319289,0.7346021358780346,0.5511223131205483,0.5309215231203505
"uci/ecoli","std","labels0","GIc_A0_TC11:M15",0.5605076696124075,0.7999111584932481,0.7166735316222959,0.5772396173319289,0.7346021358780346,0.5511223131205483,0.5309215231203505
"uci/ecoli","std","labels0","GIc_A0_TC0:M15",0.33615208672864805,0.7708244491826581,0.48628368026448754,0.34967472966556984,0.8193677046841017,0.4784306617636229,0.4557221858685966
"uci/ecoli","std","labels0","Genie_g0.1:M9",0.41020905883342706,0.7816275764036958,0.5556424435154798,0.413348563251337,0.8271194470930404,0.5189225967030244,0.4976092251229213
"uci/ecoli","std","labels0","Genie_g0.3:M9",0.5859707609401864,0.8199360341151386,0.7206667930607986,0.594493020442319,0.799278350589772,0.5645439336956541,0.5447734747707321
"uci/ecoli","std","labels0","Genie_g0.5:M9",0.6094774319941948,0.8287491115849325,0.7393923752799401,0.6198056113106267,0.830155389256116,0.5994552759419378,0.5813000377403761
"uci/ecoli","std","labels0","Genie_g0.7:M9",0.4671126397104853,0.7368692253020611,0.680640842726436,0.4990463906081807,0.674249521621086,0.5424172275935688,0.5208766017524095
"uci/ecoli","std","labels0","Genie_g1.0:M9",0.4671126397104853,0.7368692253020611,0.680640842726436,0.4990463906081807,0.674249521621086,0.5424172275935688,0.5208766017524095
"uci/ecoli","std","labels0","GIc_A5_TC3:M9",0.5589560447570616,0.8061478322672353,0.7048505691729291,0.5688191748067744,0.724205239884903,0.5235086374821916,0.5030104802107778
"uci/ecoli","std","labels0","GIc_A5_TC11:M9",0.38429512297283697,0.768496801705757,0.539081110776034,0.3859237698948565,0.7524581068421088,0.48313993136256034,0.4610727882031428
"uci/ecoli","std","labels0","GIc_A1_TC3:M9",0.6003761111037692,0.8272032693674485,0.7291489288314067,0.6081585103539162,0.8013233683222644,0.5658553091354902,0.5460002205481863
"uci/ecoli","std","labels0","GIc_A1_TC11:M9",0.40306614102825683,0.7772565742714996,0.5516887969347468,0.40539906497071654,0.79416868870365,0.5042047856934042,0.48243875105097905
"uci/ecoli","std","labels0","GIc_A0_TC3:M9",0.6048635708762135,0.829637526652452,0.7315110612728483,0.6122441472161236,0.8095757250194394,0.5696118868112074,0.5501314212390891
"uci/ecoli","std","labels0","GIc_A0_TC11:M9",0.412377160515894,0.7819118692253021,0.5577326961256945,0.4152851292251606,0.8195071701092174,0.5168194465715606,0.49560141992420015
"uci/ecoli","std","labels0","GIc_A0_TC0:M9",0.24616320644209772,0.7492359630419332,0.40528188431982515,0.2642572974635331,0.7990041961278258,0.4503136583668658,0.4266547825832105
"uci/ecoli","std","labels0","Genie_g0.1:M5",0.3326840237734187,0.7753731343283582,0.4809403504180994,0.35307149957967165,0.8997233254923949,0.5121049030123822,0.4910012773783823
"uci/ecoli","std","labels0","Genie_g0.3:M5",0.666113319597809,0.8641791044776119,0.7614886314449227,0.6671793274733194,0.976239262513986,0.6371836088366089,0.6203673238304618
"uci/ecoli","std","labels0","Genie_g0.5:M5",0.6954598910896348,0.8734896943852168,0.786580813052749,0.6984881311473499,0.9865201224849939,0.6605619906642731,0.6446656712587047
"uci/ecoli","std","labels0","Genie_g0.7:M5",0.5087728065722115,0.7631307746979389,0.7004922703580515,0.5370926399460011,0.7485122854493338,0.5885475654455264,0.5696570215435107
"uci/ecoli","std","labels0","Genie_g1.0:M5",0.049849275839626374,0.3592572850035537,0.5218214804914553,0.06727580813671201,0.1658416712590701,0.1777142836717133,0.13412014620739024
"uci/ecoli","std","labels0","GIc_A5_TC3:M5",0.611189321735873,0.8447938877043355,0.7183681110922931,0.6113457608734746,0.9332390394597334,0.6010423208270056,0.5827137213501129
"uci/ecoli","std","labels0","GIc_A5_TC11:M5",0.38192503294642677,0.7928571428571429,0.5228919783607271,0.40698204635979923,0.9723357507548376,0.5520694645814845,0.5327247898336779
"uci/ecoli","std","labels0","GIc_A1_TC3:M5",0.6516366449351153,0.8581023454157782,0.7513547597099995,0.6527678867004699,0.933934042005801,0.610801313807143,0.5927587431600718
"uci/ecoli","std","labels0","GIc_A1_TC11:M5",0.38192503294642677,0.7928571428571429,0.5228919783607271,0.40698204635979923,0.9723357507548376,0.5520694645814845,0.5327247898336779
"uci/ecoli","std","labels0","GIc_A0_TC3:M5",0.6516366449351153,0.8581023454157782,0.7513547597099995,0.6527678867004699,0.933934042005801,0.610801313807143,0.5927587431600718
"uci/ecoli","std","labels0","GIc_A0_TC11:M5",0.38192503294642677,0.7928571428571429,0.5228919783607271,0.40698204635979923,0.9723357507548376,0.5520694645814845,0.5327247898336779
"uci/ecoli","std","labels0","GIc_A0_TC0:M5",0.2815189589262448,0.7595238095238095,0.436651200362803,0.30036721203689043,0.8616012033466065,0.487905385117483,0.46581068898965505
"uci/ecoli","std","labels0","Genie_g0.1:M3",0.34375398730341705,0.7778073916133618,0.49071923400476264,0.36295315578806314,0.9556059680911195,0.5475163558849762,0.5278886593540979
"uci/ecoli","std","labels0","Genie_g0.3:M3",0.338895049778658,0.7704157782515991,0.4892924888723005,0.35114422526440536,0.913727567706378,0.5332764950350967,0.5128364672326345
"uci/ecoli","std","labels0","Genie_g0.5:M3",0.5815403546876878,0.8365138592750533,0.6929765252708564,0.58162699260347,0.9163824124155067,0.5793966412604319,0.560144456860867
"uci/ecoli","std","labels0","Genie_g0.7:M3",0.5981208040418151,0.825088841506752,0.7293663510479232,0.606946196543182,0.8755164821411319,0.6115964026184267,0.593150293853418
"uci/ecoli","std","labels0","Genie_g1.0:M3",0.043297889774036,0.3499466950959489,0.5203995693085974,0.058861178615533985,0.15078776936918814,0.16402898666474788,0.12042772927134797
"uci/ecoli","std","labels0","GIc_A5_TC3:M3",0.3815402328532662,0.7864783226723525,0.5235851815187855,0.3968693906827515,0.9742426182388643,0.5692925128376526,0.5505089751005223
"uci/ecoli","std","labels0","GIc_A5_TC11:M3",0.3227169501110264,0.7741648898365316,0.47182649864555315,0.3456014719723848,0.973108418885144,0.5498723770730765,0.5304750694766819
"uci/ecoli","std","labels0","GIc_A1_TC3:M3",0.38181641794600013,0.7873312011371713,0.5235590992806863,0.3981471595715635,0.9769115589149038,0.5686411966683942,0.5498296644396953
